MEFF: Mini IBEX
Fecha	Hora	CC	Compra	Venta	CV	Ultimo	Contratos	Delta	Nombre Subya	Fecha Expir	Strike	Delta	Contratos	Ultimo	CC	Compra	Venta	CV	Hora	Fecha
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/09/2019	11.700,000	-0,99		2.573,00					07:15:00	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/09/2019	11.800,000			2.673,00					07:15:01	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/09/2019	11.900,000			2.773,00					07:15:01	23/05/2019
23/05/2019	07:07:14					36,00		0,06	IBEX 35     	20/09/2019	12.000,000	-0,94		2.730,00					07:15:01	23/05/2019
23/05/2019	07:07:14					51,00		0,08	IBEX 35     	20/09/2019	12.100,000	-0,92		2.601,00					07:15:01	23/05/2019
23/05/2019	07:07:14					51,00		0,07	IBEX 35     	20/09/2019	12.200,000	-0,94		3.221,00					07:15:02	23/05/2019
23/05/2019	07:07:14					46,00		0,06	IBEX 35     	20/09/2019	12.300,000	-0,94		3.316,00					07:15:02	23/05/2019
23/05/2019	07:07:14					41,00		0,06	IBEX 35     	20/09/2019	12.400,000	-0,95		3.411,00					07:15:02	23/05/2019
									IBEX 35     	20/12/2019	5.000,000	-0,010		1,00	50	2,00			07:14:32	23/05/2019
									IBEX 35     	20/12/2019	5.500,000	-0,01		4,00					07:14:32	23/05/2019
23/05/2019	07:07:06					3.039,00		0,99	IBEX 35     	20/12/2019	6.000,000	-0,01		8,00	1	5,00			07:14:34	23/05/2019
23/05/2019	07:07:06					2.844,00		0,98	IBEX 35     	20/12/2019	6.100,000	-0,02		10,00					07:14:34	23/05/2019
23/05/2019	07:07:06					2.747,00		0,97	IBEX 35     	20/12/2019	6.200,000	-0,02		11,00					07:14:35	23/05/2019
23/05/2019	07:07:06					2.650,00		0,97	IBEX 35     	20/12/2019	6.300,000	-0,02		13,00					07:14:35	23/05/2019
23/05/2019	07:07:07					2.553,00		0,90	IBEX 35     	20/12/2019	6.400,000	-0,10		15,00			20,00	2	07:14:35	23/05/2019
23/05/2019	07:07:07					2.457,00		0,89	IBEX 35     	20/12/2019	6.500,000	-0,11		18,00					07:14:36	23/05/2019
23/05/2019	07:07:07					2.362,00		0,88	IBEX 35     	20/12/2019	6.600,000	-0,12		21,00					07:14:36	23/05/2019
23/05/2019	07:07:07					2.353,00		0,87	IBEX 35     	20/12/2019	6.700,000	-0,13		24,00					07:14:37	23/05/2019
23/05/2019	07:07:07					2.257,00		0,85	IBEX 35     	20/12/2019	6.800,000	-0,14		27,00					07:14:37	23/05/2019
23/05/2019	07:07:07					2.161,00		0,84	IBEX 35     	20/12/2019	6.900,000	-0,16		31,00					07:14:37	23/05/2019
23/05/2019	07:07:07					2.065,00		0,83	IBEX 35     	20/12/2019	7.000,000	-0,17		36,00					07:14:38	23/05/2019
23/05/2019	07:07:07					1.970,00		0,81	IBEX 35     	20/12/2019	7.100,000	-0,18		41,00	2	31,00			07:14:38	23/05/2019
23/05/2019	07:07:08					1.876,00		0,80	IBEX 35     	20/12/2019	7.200,000	-0,20		47,00	2	36,00			07:14:38	23/05/2019
23/05/2019	07:07:08					1.782,00		0,78	IBEX 35     	20/12/2019	7.300,000	-0,22		54,00	2	42,00			07:14:39	23/05/2019
23/05/2019	07:07:08					1.689,00		0,76	IBEX 35     	20/12/2019	7.400,000	-0,23		61,00	5	55,00			07:14:39	23/05/2019
23/05/2019	07:07:08					1.598,00		0,75	IBEX 35     	20/12/2019	7.500,000	-0,25		69,00	2	62,00	81,00	1	07:14:40	23/05/2019
23/05/2019	07:07:08					1.507,00		0,73	IBEX 35     	20/12/2019	7.600,000	-0,27		79,00	7	78,00			07:14:40	23/05/2019
23/05/2019	07:07:08					1.417,00		0,71	IBEX 35     	20/12/2019	7.700,000	-0,29	6	90,00	2	85,00			11:08:45	23/05/2019
23/05/2019	07:07:08					1.328,00		0,69	IBEX 35     	20/12/2019	7.800,000	-0,31		101,00	2	95,00	120,00	10	07:14:41	23/05/2019
23/05/2019	07:07:08					1.241,00		0,67	IBEX 35     	20/12/2019	7.900,000	-0,33		114,00	2	107,00			07:14:42	23/05/2019
23/05/2019	07:07:09					1.156,00		0,64	IBEX 35     	20/12/2019	8.000,000	-0,36		129,00	2	125,00	157,00	1	07:14:42	23/05/2019
23/05/2019	07:07:09					1.072,00		0,62	IBEX 35     	20/12/2019	8.100,000	-0,38		145,00	2	141,00			07:14:43	23/05/2019
23/05/2019	07:07:09					989,00		0,60	IBEX 35     	20/12/2019	8.200,000	-0,40		163,00	100	171,00	192,00	1	07:14:43	23/05/2019
23/05/2019	07:07:09					909,00		0,57	IBEX 35     	20/12/2019	8.300,000	-0,43	10	200,00	100	195,00	220,00	10	10:21:53	23/05/2019
23/05/2019	07:07:09	250	726,00	776,00	250	831,00		0,54	IBEX 35     	20/12/2019	8.400,000	-0,46	5	235,00	250	220,00	245,00	4	10:39:33	23/05/2019
23/05/2019	07:07:09	250	650,00	700,00	250	756,00		0,52	IBEX 35     	20/12/2019	8.500,000	-0,48	16	265,00	1	260,00	276,00	1	12:22:35	23/05/2019
23/05/2019	07:07:09	250	581,00	631,00	250	683,00		0,49	IBEX 35     	20/12/2019	8.600,000	-0,51	1	294,00	100	280,00	315,00	250	12:53:47	23/05/2019
23/05/2019	07:07:10	250	516,00	566,00	250	613,00		0,47	IBEX 35     	20/12/2019	8.700,000	-0,54		288,00	100	317,00	351,00	250	07:14:46	23/05/2019
23/05/2019	07:07:10	250	456,00	502,00	250	546,00		0,44	IBEX 35     	20/12/2019	8.800,000	-0,56		321,00	100	356,00	388,00	250	07:14:47	23/05/2019
23/05/2019	07:07:10	250	404,00	444,00	250	483,00		0,41	IBEX 35     	20/12/2019	8.900,000	-0,59		358,00	100	394,00	429,00	250	07:14:47	23/05/2019
23/05/2019	07:07:10	100	351,00	385,00	250	423,00		0,39	IBEX 35     	20/12/2019	9.000,000	-0,61		398,00	100	441,00	475,00	250	07:14:48	23/05/2019
23/05/2019	07:07:10	100	302,00	336,00	250	370,00		0,36	IBEX 35     	20/12/2019	9.100,000	-0,64		445,00	100	492,00	528,00	250	07:14:48	23/05/2019
23/05/2019	07:07:10	100	260,00	293,00	250	322,00		0,34	IBEX 35     	20/12/2019	9.200,000	-0,66	1	568,00	100	547,00	585,00	250	09:14:01	23/05/2019
23/05/2019	12:23:23	1	220,00	246,00	250	228,00	45	0,31	IBEX 35     	20/12/2019	9.300,000	-0,69		553,00	100	606,00	644,00	250	07:14:49	23/05/2019
23/05/2019	11:37:05	5	190,00	209,00	250	193,00	11	0,29	IBEX 35     	20/12/2019	9.400,000	-0,71	1	682,00	100	671,00	709,00	250	12:51:29	23/05/2019
23/05/2019	07:07:11	1	154,00	175,00	250	203,00		0,27	IBEX 35     	20/12/2019	9.500,000	-0,73		678,00	100	733,00	775,00	250	07:14:51	23/05/2019
23/05/2019	10:18:51	10	125,00	147,00	250	144,00	41	0,25	IBEX 35     	20/12/2019	9.600,000	-0,76		745,00	100	803,00	852,00	250	07:14:51	23/05/2019
23/05/2019	10:18:42	100	98,00	115,00	1	119,00	10	0,23	IBEX 35     	20/12/2019	9.700,000	-0,78		817,00	250	870,00	930,00	250	07:14:52	23/05/2019
23/05/2019	11:24:32	5	85,00	96,00	250	90,00	11	0,21	IBEX 35     	20/12/2019	9.800,000	-0,80		891,00	250	944,00	1.004,00	250	07:14:52	23/05/2019
23/05/2019	11:11:35	5	70,00	79,00	250	74,00	10	0,19	IBEX 35     	20/12/2019	9.900,000	-0,82		969,00	250	1.027,00	1.087,00	250	07:14:53	23/05/2019
23/05/2019	07:07:12	2	55,00			77,00		0,17	IBEX 35     	20/12/2019	10.000,000	-0,83		1.050,00					07:14:53	23/05/2019
23/05/2019	09:56:29	2	36,00	92,00	14	54,00	4	0,15	IBEX 35     	20/12/2019	10.100,000	-0,85		1.134,00					07:14:54	23/05/2019
23/05/2019	07:07:12	10	29,00			48,00		0,14	IBEX 35     	20/12/2019	10.200,000	-0,87		1.220,00					07:14:54	23/05/2019
23/05/2019	07:07:12	2	21,00			37,00		0,12	IBEX 35     	20/12/2019	10.300,000	-0,88		1.309,00					07:14:55	23/05/2019
23/05/2019	07:07:12	2	15,00			29,00		0,11	IBEX 35     	20/12/2019	10.400,000	-0,89		1.400,00					07:14:55	23/05/2019
23/05/2019	07:07:12	2	11,00			21,00		0,10	IBEX 35     	20/12/2019	10.500,000	-0,91		1.492,00					07:14:56	23/05/2019
23/05/2019	07:07:12	2	8,00			16,00		0,09	IBEX 35     	20/12/2019	10.600,000	-0,92		1.586,00					07:14:57	23/05/2019
23/05/2019	07:07:13	2	5,00			11,00		0,07	IBEX 35     	20/12/2019	10.700,000	-0,93		1.682,00					07:14:57	23/05/2019
23/05/2019	07:07:13					8,00		0,07	IBEX 35     	20/12/2019	10.800,000	-0,94		1.778,00					07:14:57	23/05/2019
23/05/2019	07:07:13	10	4,00			6,00		0,06	IBEX 35     	20/12/2019	10.900,000	-0,95		1.875,00					07:14:58	23/05/2019
23/05/2019	07:07:13					4,00		0,05	IBEX 35     	20/12/2019	11.000,000	-0,95		1.973,00					07:14:58	23/05/2019
23/05/2019	07:07:13					3,00		0,04	IBEX 35     	20/12/2019	11.100,000	-0,96		2.072,00					07:14:59	23/05/2019
23/05/2019	07:07:13					2,00		0,04	IBEX 35     	20/12/2019	11.200,000	-0,97		2.171,00					07:14:59	23/05/2019
23/05/2019	07:07:13					1,00		0,030	IBEX 35     	20/12/2019	11.300,000	-0,97		2.270,00					07:14:59	23/05/2019
23/05/2019	07:07:14					1,00		0,030	IBEX 35     	20/12/2019	11.400,000	-0,98		2.370,00					07:14:59	23/05/2019
23/05/2019	07:07:14					1,00		0,020	IBEX 35     	20/12/2019	11.500,000	-0,98		2.469,00					07:15:00	23/05/2019
23/05/2019	07:07:14					1,00		0,020	IBEX 35     	20/12/2019	11.600,000	-0,98		2.569,00					07:15:00	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/12/2019	11.700,000	-0,99		2.669,00					07:15:00	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/12/2019	11.800,000	-0,99		2.769,00					07:15:01	23/05/2019
23/05/2019	07:07:14					97,00		0,12	IBEX 35     	20/12/2019	11.900,000	-0,87		2.561,00					07:15:01	23/05/2019
23/05/2019	07:07:14					1,00		0,110	IBEX 35     	20/12/2019	12.000,000	-0,88		2.650,00					07:15:01	23/05/2019
23/05/2019	07:07:14					79,00		0,10	IBEX 35     	20/12/2019	12.100,000	-0,89		3.273,00					07:15:01	23/05/2019
23/05/2019	07:07:14					72,00		0,09	IBEX 35     	20/12/2019	12.200,000	-0,90		3.366,00					07:15:02	23/05/2019
23/05/2019	07:07:14					66,00		0,08	IBEX 35     	20/12/2019	12.300,000	-0,91		3.459,00					07:15:02	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/12/2019	13.000,000									
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/12/2019	14.000,000									
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/12/2019	15.000,000									
23/05/2019	07:07:14			2,00	100	1,00		0,010	IBEX 35     	20/12/2019	16.000,000									
23/05/2019	07:07:05					2.897,00		0,96	IBEX 35     	20/03/2020	6.000,000	-0,03		21,00			20,00	1	07:14:34	23/05/2019
23/05/2019	07:07:06					2.801,00		0,96	IBEX 35     	20/03/2020	6.100,000	-0,03		24,00					07:14:34	23/05/2019
23/05/2019	07:07:06					2.706,00		0,95	IBEX 35     	20/03/2020	6.200,000	-0,03		27,00					07:14:34	23/05/2019
23/05/2019	07:07:06					2.611,00		0,89	IBEX 35     	20/03/2020	6.300,000	-0,11		50,00					07:14:35	23/05/2019
23/05/2019	07:07:06					2.517,00		0,88	IBEX 35     	20/03/2020	6.400,000	-0,12		35,00			40,00	1	07:14:35	23/05/2019
23/05/2019	07:07:07					2.423,00		0,87	IBEX 35     	20/03/2020	6.500,000	-0,13		40,00					07:14:36	23/05/2019
23/05/2019	07:07:07					2.413,00		0,86	IBEX 35     	20/03/2020	6.600,000	-0,14		45,00					07:14:36	23/05/2019
23/05/2019	07:07:07					2.319,00		0,85	IBEX 35     	20/03/2020	6.700,000	-0,15		50,00					07:14:36	23/05/2019
23/05/2019	07:07:07					2.225,00		0,83	IBEX 35     	20/03/2020	6.800,000	-0,16		56,00					07:14:37	23/05/2019
23/05/2019	07:07:07					2.131,00		0,82	IBEX 35     	20/03/2020	6.900,000	-0,18		63,00					07:14:37	23/05/2019
23/05/2019	07:07:07					2.039,00		0,81	IBEX 35     	20/03/2020	7.000,000	-0,19		70,00					07:14:37	23/05/2019
23/05/2019	07:07:07					1.947,00		0,79	IBEX 35     	20/03/2020	7.100,000	-0,21		79,00					07:14:38	23/05/2019
23/05/2019	07:07:07					1.856,00		0,78	IBEX 35     	20/03/2020	7.200,000	-0,22		88,00					07:14:38	23/05/2019
23/05/2019	07:07:08					1.765,00		0,76	IBEX 35     	20/03/2020	7.300,000	-0,24		98,00					07:14:39	23/05/2019
23/05/2019	07:07:08					1.676,00		0,74	IBEX 35     	20/03/2020	7.400,000	-0,25		109,00					07:14:39	23/05/2019
23/05/2019	07:07:08					1.588,00		0,73	IBEX 35     	20/03/2020	7.500,000	-0,27		121,00					07:14:39	23/05/2019
23/05/2019	07:07:08					1.501,00		0,71	IBEX 35     	20/03/2020	7.600,000	-0,29		134,00					07:14:40	23/05/2019
23/05/2019	07:07:08					1.415,00		0,69	IBEX 35     	20/03/2020	7.700,000	-0,31		148,00			166,00	1	07:14:40	23/05/2019
23/05/2019	07:07:08					1.331,00		0,67	IBEX 35     	20/03/2020	7.800,000	-0,33		164,00					07:14:41	23/05/2019
23/05/2019	07:07:08					1.248,00		0,65	IBEX 35     	20/03/2020	7.900,000	-0,35		181,00					07:14:41	23/05/2019
23/05/2019	07:07:08					1.166,00		0,63	IBEX 35     	20/03/2020	8.000,000	-0,37		200,00					07:14:42	23/05/2019
23/05/2019	07:07:09					1.087,00		0,60	IBEX 35     	20/03/2020	8.100,000	-0,39	1	235,00			235,00	1	15:34:35	23/05/2019
23/05/2019	07:07:09					1.009,00		0,58	IBEX 35     	20/03/2020	8.200,000	-0,42		242,00	100	244,00	273,00	1	07:14:43	23/05/2019
23/05/2019	07:07:09					933,00		0,56	IBEX 35     	20/03/2020	8.300,000	-0,44		267,00	100	272,00	312,00	100	07:14:44	23/05/2019
23/05/2019	07:07:09	250	752,00	812,00	250	859,00		0,53	IBEX 35     	20/03/2020	8.400,000	-0,47		293,00	350	304,00	344,00	350	07:14:44	23/05/2019
23/05/2019	07:07:09	250	685,00	735,00	250	788,00		0,51	IBEX 35     	20/03/2020	8.500,000	-0,49		322,00	100	339,00	377,00	250	07:14:45	23/05/2019
23/05/2019	07:07:09	250	621,00	671,00	250	719,00		0,49	IBEX 35     	20/03/2020	8.600,000	-0,52		353,00	100	375,00	413,00	250	07:14:45	23/05/2019
23/05/2019	07:07:09	250	559,00	609,00	250	652,00		0,46	IBEX 35     	20/03/2020	8.700,000	-0,54		386,00	100	410,00	457,00	250	07:14:46	23/05/2019
23/05/2019	07:07:10	250	501,00	551,00	250	589,00		0,44	IBEX 35     	20/03/2020	8.800,000	-0,56		423,00	100	453,00	497,00	250	07:14:46	23/05/2019
23/05/2019	07:07:10	250	447,00	495,00	100	528,00		0,41	IBEX 35     	20/03/2020	8.900,000	-0,59		462,00	100	501,00	543,00	250	07:14:47	23/05/2019
23/05/2019	10:55:45	250	397,00	437,00	250	420,00	3	0,39	IBEX 35     	20/03/2020	9.000,000	-0,61		506,00	100	548,00	590,00	250	07:14:47	23/05/2019
23/05/2019	07:07:10	100	352,00	390,00	250	423,00		0,37	IBEX 35     	20/03/2020	9.100,000	-0,63		557,00	100	602,00	642,00	250	07:14:48	23/05/2019
23/05/2019	07:07:10	100	308,00	344,00	250	378,00		0,35	IBEX 35     	20/03/2020	9.200,000	-0,66		612,00	100	660,00	698,00	250	07:14:49	23/05/2019
23/05/2019	07:07:10	100	271,00	305,00	250	336,00		0,32	IBEX 35     	20/03/2020	9.300,000	-0,68		670,00	100	720,00	757,00	250	07:14:49	23/05/2019
23/05/2019	07:07:10	100	231,00	266,00	250	297,00		0,30	IBEX 35     	20/03/2020	9.400,000	-0,70		731,00	100	778,00	823,00	250	07:14:50	23/05/2019
23/05/2019	07:07:11	100	203,00	225,00	250	262,00		0,28	IBEX 35     	20/03/2020	9.500,000	-0,72		795,00	250	826,00	886,00	250	07:14:50	23/05/2019
23/05/2019	07:07:11	100	173,00	195,00	250	229,00		0,26	IBEX 35     	20/03/2020	9.600,000	-0,74		863,00	250	900,00	960,00	250	07:14:51	23/05/2019
23/05/2019	07:07:11	100	146,00	167,00	250	199,00		0,24	IBEX 35     	20/03/2020	9.700,000	-0,76		933,00	250	973,00	1.033,00	250	07:14:51	23/05/2019
